dataset,population,file,unit,option
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,ls,-l
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,ls,-l
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,dd,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_nat_zones.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,rm,-f
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,rm,-f
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,rm,-f
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,rm,-f
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,mktemp,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,mktemp,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,mktemp,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,mktemp,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,mktemp,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,dd,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,tail,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-u
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-u
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-p
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-t
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-u
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,ls,-l
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,ls,-l
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-u
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,dd,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-u
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,wc,-l
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,wc,-l
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,cat,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,cat,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,nproc,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,dd,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,grep,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_queue.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_synproxy.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_synproxy.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_synproxy.sh,sleep,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_synproxy.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_synproxy.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_synproxy.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_tcp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,timeout,-u
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,timeout,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_tproxy_udp.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,seq,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,dd,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,date,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_nft_zones_many.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,sed,-n
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,sed,-n
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,grep,-q
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_rpath.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_vxlan_mtu_frag.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_vxlan_mtu_frag.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_vxlan_mtu_frag.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,mktemp,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,rm,-f
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,grep,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,grep,-c
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,-n
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netfilter_xt_string.sh,echo,
gnu,kernel,tools_testing_selftests_net_netns-name.sh,echo,
gnu,kernel,tools_testing_selftests_net_netns-name.sh,basename,
gnu,kernel,tools_testing_selftests_net_netns-name.sh,echo,
gnu,kernel,tools_testing_selftests_net_netns-name.sh,echo,
gnu,kernel,tools_testing_selftests_net_netns-name.sh,echo,
gnu,kernel,tools_testing_selftests_net_netns-sysctl.sh,echo,
gnu,kernel,tools_testing_selftests_net_netns-sysctl.sh,echo,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,date,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,echo,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,echo,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,sleep,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,sleep,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,rm,-r
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,rm,-f
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,mkdir,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,echo,
gnu,kernel,tools_testing_selftests_net_openvswitch_openvswitch.sh,cat,
